geo,indicator,date,month,value,unit,sub_indicator_short
ES,household_size_and_composition_2022,2011,,2.58,persons,DYB
ES,household_size_and_composition_2022,2011,,2.69,persons,LFS
FR,household_size_and_composition_2022,2011,,2.25,persons,LFS
FR,household_size_and_composition_2022,2015,,2.22,persons,DYB
IT,household_size_and_composition_2022,2011,,2.4,persons,DYB
IT,household_size_and_composition_2022,2011,,2.4,persons,LFS
PT,household_size_and_composition_2022,2011,,2.58,persons,DYB
PT,household_size_and_composition_2022,2011,,2.66,persons,LFS
CA,household_size_and_composition_2022,2016,,2.45,persons,DYB
SZ,household_size_and_composition_2022,2006,,4.64,persons,DHS
SZ,household_size_and_composition_2022,2007,,4.74,persons,DYB
SZ,household_size_and_composition_2022,2014,,4.04,persons,MICS
ES,TPopulation1Jan,2016,,46680.827,thousands,Medium
ES,TPopulation1Jan,2017,,46784.715,thousands,Medium
ES,TPopulation1Jan,2018,,46952.476,thousands,Medium
ES,TPopulation1Jan,2019,,47233.166,thousands,Medium
ES,TPopulation1Jan,2020,,47637.072,thousands,Medium
ES,TPopulation1Jan,2021,,47721.906,thousands,Medium
ES,TPopulation1Jan,2022,,47749.421,thousands,Medium
ES,TPopulation1Jan,2023,,47907.344,thousands,Medium
ES,TPopulation1Jan,2024,,47915.815,thousands,Medium
ES,TPopulation1Jan,2025,,47905.238,thousands,Medium
ES,TPopulation1Jan,2026,,47874.678,thousands,Medium
ES,TPopulation1Jan,2027,,47826.907,thousands,Medium
ES,TPopulation1Jan,2028,,47777.635,thousands,Medium
ES,TPopulation1Jan,2029,,47719.497,thousands,Medium
ES,TPopulation1Jan,2030,,47652.032,thousands,Medium
ES,TPopulation1Jan,2031,,47569.007,thousands,Medium
ES,TPopulation1Jan,2032,,47477.971,thousands,Medium
ES,TPopulation1Jan,2033,,47389.074,thousands,Medium
ES,TPopulation1Jan,2034,,47299.037,thousands,Medium
ES,TPopulation1Jan,2035,,47205.242,thousands,Medium
ES,TPopulation1Jan,2036,,47103.15,thousands,Medium
FR,TPopulation1Jan,2016,,65001.118,thousands,Medium
FR,TPopulation1Jan,2017,,65172.593,thousands,Medium
FR,TPopulation1Jan,2018,,65396.959,thousands,Medium
FR,TPopulation1Jan,2019,,65642.126,thousands,Medium
FR,TPopulation1Jan,2020,,65816.792,thousands,Medium
FR,TPopulation1Jan,2021,,65993.763,thousands,Medium
FR,TPopulation1Jan,2022,,66173.332,thousands,Medium
FR,TPopulation1Jan,2023,,66381.485,thousands,Medium
FR,TPopulation1Jan,2024,,66496.159,thousands,Medium
FR,TPopulation1Jan,2025,,66600.902,thousands,Medium
FR,TPopulation1Jan,2026,,66700.707,thousands,Medium
FR,TPopulation1Jan,2027,,66792.094,thousands,Medium
FR,TPopulation1Jan,2028,,66884.429,thousands,Medium
FR,TPopulation1Jan,2029,,66972.843,thousands,Medium
FR,TPopulation1Jan,2030,,67063.815,thousands,Medium
FR,TPopulation1Jan,2031,,67151.567,thousands,Medium
FR,TPopulation1Jan,2032,,67238.143,thousands,Medium
FR,TPopulation1Jan,2033,,67325.816,thousands,Medium
FR,TPopulation1Jan,2034,,67412.827,thousands,Medium
FR,TPopulation1Jan,2035,,67503.472,thousands,Medium
FR,TPopulation1Jan,2036,,67592.419,thousands,Medium
IT,TPopulation1Jan,2016,,60511.606,thousands,Medium
IT,TPopulation1Jan,2017,,60444.609,thousands,Medium
IT,TPopulation1Jan,2018,,60336.027,thousands,Medium
IT,TPopulation1Jan,2019,,60218.97,thousands,Medium
IT,TPopulation1Jan,2020,,60041.302,thousands,Medium
IT,TPopulation1Jan,2021,,59784.236,thousands,Medium
IT,TPopulation1Jan,2022,,59674.464,thousands,Medium
IT,TPopulation1Jan,2023,,59563.765,thousands,Medium
IT,TPopulation1Jan,2024,,59435.141,thousands,Medium
IT,TPopulation1Jan,2025,,59250.593,thousands,Medium
IT,TPopulation1Jan,2026,,59041.927,thousands,Medium
IT,TPopulation1Jan,2027,,58810.406,thousands,Medium
IT,TPopulation1Jan,2028,,58567.152,thousands,Medium
IT,TPopulation1Jan,2029,,58324.514,thousands,Medium
IT,TPopulation1Jan,2030,,58077.538,thousands,Medium
IT,TPopulation1Jan,2031,,57814.606,thousands,Medium
IT,TPopulation1Jan,2032,,57545.634,thousands,Medium
IT,TPopulation1Jan,2033,,57287.368,thousands,Medium
IT,TPopulation1Jan,2034,,57025.527,thousands,Medium
IT,TPopulation1Jan,2035,,56756.306,thousands,Medium
IT,TPopulation1Jan,2036,,56483.705,thousands,Medium
PT,TPopulation1Jan,2016,,10357.783,thousands,Medium
PT,TPopulation1Jan,2017,,10334.961,thousands,Medium
PT,TPopulation1Jan,2018,,10326.727,thousands,Medium
PT,TPopulation1Jan,2019,,10323.979,thousands,Medium
PT,TPopulation1Jan,2020,,10362.447,thousands,Medium
PT,TPopulation1Jan,2021,,10378.591,thousands,Medium
PT,TPopulation1Jan,2022,,10403.32,thousands,Medium
PT,TPopulation1Jan,2023,,10430.825,thousands,Medium
PT,TPopulation1Jan,2024,,10430.651,thousands,Medium
PT,TPopulation1Jan,2025,,10419.934,thousands,Medium
PT,TPopulation1Jan,2026,,10403.733,thousands,Medium
PT,TPopulation1Jan,2027,,10386.992,thousands,Medium
PT,TPopulation1Jan,2028,,10368.969,thousands,Medium
PT,TPopulation1Jan,2029,,10347.628,thousands,Medium
PT,TPopulation1Jan,2030,,10327.304,thousands,Medium
PT,TPopulation1Jan,2031,,10308.55,thousands,Medium
PT,TPopulation1Jan,2032,,10288.31,thousands,Medium
PT,TPopulation1Jan,2033,,10265.782,thousands,Medium
PT,TPopulation1Jan,2034,,10243.535,thousands,Medium
PT,TPopulation1Jan,2035,,10219.809,thousands,Medium
PT,TPopulation1Jan,2036,,10196.672,thousands,Medium
CA,TPopulation1Jan,2016,,36132.317,thousands,Medium
CA,TPopulation1Jan,2017,,36574.369,thousands,Medium
CA,TPopulation1Jan,2018,,37042.624,thousands,Medium
CA,TPopulation1Jan,2019,,37547.386,thousands,Medium
CA,TPopulation1Jan,2020,,38018.483,thousands,Medium
CA,TPopulation1Jan,2021,,38325.321,thousands,Medium
CA,TPopulation1Jan,2022,,38582.793,thousands,Medium
CA,TPopulation1Jan,2023,,39059.725,thousands,Medium
CA,TPopulation1Jan,2024,,39538.484,thousands,Medium
CA,TPopulation1Jan,2025,,39946.376,thousands,Medium
CA,TPopulation1Jan,2026,,40307.07,thousands,Medium
CA,TPopulation1Jan,2027,,40628.385,thousands,Medium
CA,TPopulation1Jan,2028,,40936.083,thousands,Medium
CA,TPopulation1Jan,2029,,41234.923,thousands,Medium
CA,TPopulation1Jan,2030,,41517.67,thousands,Medium
CA,TPopulation1Jan,2031,,41793.508,thousands,Medium
CA,TPopulation1Jan,2032,,42063.722,thousands,Medium
CA,TPopulation1Jan,2033,,42319.814,thousands,Medium
CA,TPopulation1Jan,2034,,42556.246,thousands,Medium
CA,TPopulation1Jan,2035,,42796.698,thousands,Medium
CA,TPopulation1Jan,2036,,43013.836,thousands,Medium
SZ,TPopulation1Jan,2016,,1146.136,thousands,Medium
SZ,TPopulation1Jan,2017,,1152.879,thousands,Medium
SZ,TPopulation1Jan,2018,,1163.51,thousands,Medium
SZ,TPopulation1Jan,2019,,1174.349,thousands,Medium
SZ,TPopulation1Jan,2020,,1185.399,thousands,Medium
SZ,TPopulation1Jan,2021,,1200.06,thousands,Medium
SZ,TPopulation1Jan,2022,,1213.127,thousands,Medium
SZ,TPopulation1Jan,2023,,1224.706,thousands,Medium
SZ,TPopulation1Jan,2024,,1236.306,thousands,Medium
SZ,TPopulation1Jan,2025,,1249.337,thousands,Medium
SZ,TPopulation1Jan,2026,,1263.011,thousands,Medium
SZ,TPopulation1Jan,2027,,1276.706,thousands,Medium
SZ,TPopulation1Jan,2028,,1289.738,thousands,Medium
SZ,TPopulation1Jan,2029,,1302.197,thousands,Medium
SZ,TPopulation1Jan,2030,,1314.502,thousands,Medium
SZ,TPopulation1Jan,2031,,1327.335,thousands,Medium
SZ,TPopulation1Jan,2032,,1339.006,thousands,Medium
SZ,TPopulation1Jan,2033,,1350.787,thousands,Medium
SZ,TPopulation1Jan,2034,,1362.701,thousands,Medium
SZ,TPopulation1Jan,2035,,1374.017,thousands,Medium
SZ,TPopulation1Jan,2036,,1384.819,thousands,Medium
ES,NatChange,2016,,-2.588,thousands,Medium
ES,NatChange,2017,,-33.375,thousands,Medium
ES,NatChange,2018,,-56.776,thousands,Medium
ES,NatChange,2019,,-60.87,thousands,Medium
ES,NatChange,2020,,-152.023,thousands,Medium
ES,NatChange,2021,,-116.872,thousands,Medium
ES,NatChange,2022,,-141.849,thousands,Medium
ES,NatChange,2023,,-110.642,thousands,Medium
ES,NatChange,2024,,-122.249,thousands,Medium
ES,NatChange,2025,,-127.192,thousands,Medium
ES,NatChange,2026,,-133.07,thousands,Medium
FR,NatChange,2016,,155.927,thousands,Medium
FR,NatChange,2017,,121.383,thousands,Medium
FR,NatChange,2018,,112.241,thousands,Medium
FR,NatChange,2019,,102.692,thousands,Medium
FR,NatChange,2020,,31.378,thousands,Medium
FR,NatChange,2021,,48.105,thousands,Medium
FR,NatChange,2022,,28.779,thousands,Medium
FR,NatChange,2023,,22.796,thousands,Medium
FR,NatChange,2024,,14.228,thousands,Medium
FR,NatChange,2025,,8.057,thousands,Medium
FR,NatChange,2026,,2.865,thousands,Medium
IT,NatChange,2016,,-151.57,thousands,Medium
IT,NatChange,2017,,-203.724,thousands,Medium
IT,NatChange,2018,,-200.742,thousands,Medium
IT,NatChange,2019,,-224.302,thousands,Medium
IT,NatChange,2020,,-342.345,thousands,Medium
IT,NatChange,2021,,-267.103,thousands,Medium
IT,NatChange,2022,,-341.929,thousands,Medium
IT,NatChange,2023,,-278.821,thousands,Medium
IT,NatChange,2024,,-279.791,thousands,Medium
IT,NatChange,2025,,-284.114,thousands,Medium
IT,NatChange,2026,,-289.782,thousands,Medium
PT,NatChange,2016,,-22.041,thousands,Medium
PT,NatChange,2017,,-22.22,thousands,Medium
PT,NatChange,2018,,-25.24,thousands,Medium
PT,NatChange,2019,,-24.563,thousands,Medium
PT,NatChange,2020,,-37.931,thousands,Medium
PT,NatChange,2021,,-44.879,thousands,Medium
PT,NatChange,2022,,-41.193,thousands,Medium
PT,NatChange,2023,,-29.271,thousands,Medium
PT,NatChange,2024,,-31.366,thousands,Medium
PT,NatChange,2025,,-32.676,thousands,Medium
PT,NatChange,2026,,-33.713,thousands,Medium
CA,NatChange,2016,,112.597,thousands,Medium
CA,NatChange,2017,,95.573,thousands,Medium
CA,NatChange,2018,,84.536,thousands,Medium
CA,NatChange,2019,,83.411,thousands,Medium
CA,NatChange,2020,,50.252,thousands,Medium
CA,NatChange,2021,,58.601,thousands,Medium
CA,NatChange,2022,,16.941,thousands,Medium
CA,NatChange,2023,,44.921,thousands,Medium
CA,NatChange,2024,,39.289,thousands,Medium
CA,NatChange,2025,,34.496,thousands,Medium
CA,NatChange,2026,,29.912,thousands,Medium
SZ,NatChange,2016,,19.234,thousands,Medium
SZ,NatChange,2017,,19.279,thousands,Medium
SZ,NatChange,2018,,19.392,thousands,Medium
SZ,NatChange,2019,,19.488,thousands,Medium
SZ,NatChange,2020,,18.898,thousands,Medium
SZ,NatChange,2021,,17.315,thousands,Medium
SZ,NatChange,2022,,20.125,thousands,Medium
SZ,NatChange,2023,,20.147,thousands,Medium
SZ,NatChange,2024,,19.781,thousands,Medium
SZ,NatChange,2025,,19.464,thousands,Medium
SZ,NatChange,2026,,19.175,thousands,Medium
ES,NetMigrations,2016,,106.474,thousands,Medium
ES,NetMigrations,2017,,201.135,thousands,Medium
ES,NetMigrations,2018,,337.467,thousands,Medium
ES,NetMigrations,2019,,464.783,thousands,Medium
ES,NetMigrations,2020,,236.854,thousands,Medium
ES,NetMigrations,2021,,144.385,thousands,Medium
ES,NetMigrations,2022,,299.779,thousands,Medium
ES,NetMigrations,2023,,119.099,thousands,Medium
ES,NetMigrations,2024,,111.674,thousands,Medium
ES,NetMigrations,2025,,96.63,thousands,Medium
ES,NetMigrations,2026,,85.305,thousands,Medium
FR,NetMigrations,2016,,15.548,thousands,Medium
FR,NetMigrations,2017,,102.984,thousands,Medium
FR,NetMigrations,2018,,132.925,thousands,Medium
FR,NetMigrations,2019,,71.972,thousands,Medium
FR,NetMigrations,2020,,145.593,thousands,Medium
FR,NetMigrations,2021,,131.465,thousands,Medium
FR,NetMigrations,2022,,179.377,thousands,Medium
FR,NetMigrations,2023,,91.862,thousands,Medium
FR,NetMigrations,2024,,90.527,thousands,Medium
FR,NetMigrations,2025,,91.737,thousands,Medium
FR,NetMigrations,2026,,88.533,thousands,Medium
IT,NetMigrations,2016,,84.568,thousands,Medium
IT,NetMigrations,2017,,95.147,thousands,Medium
IT,NetMigrations,2018,,83.686,thousands,Medium
IT,NetMigrations,2019,,46.634,thousands,Medium
IT,NetMigrations,2020,,85.281,thousands,Medium
IT,NetMigrations,2021,,157.327,thousands,Medium
IT,NetMigrations,2022,,231.228,thousands,Medium
IT,NetMigrations,2023,,150.189,thousands,Medium
IT,NetMigrations,2024,,95.246,thousands,Medium
IT,NetMigrations,2025,,75.448,thousands,Medium
IT,NetMigrations,2026,,58.272,thousands,Medium
PT,NetMigrations,2016,,-0.775,thousands,Medium
PT,NetMigrations,2017,,13.979,thousands,Medium
PT,NetMigrations,2018,,22.495,thousands,Medium
PT,NetMigrations,2019,,63.031,thousands,Medium
PT,NetMigrations,2020,,54.076,thousands,Medium
PT,NetMigrations,2021,,69.606,thousands,Medium
PT,NetMigrations,2022,,68.696,thousands,Medium
PT,NetMigrations,2023,,29.102,thousands,Medium
PT,NetMigrations,2024,,20.648,thousands,Medium
PT,NetMigrations,2025,,16.472,thousands,Medium
PT,NetMigrations,2026,,16.968,thousands,Medium
CA,NetMigrations,2016,,329.455,thousands,Medium
CA,NetMigrations,2017,,372.685,thousands,Medium
CA,NetMigrations,2018,,420.224,thousands,Medium
CA,NetMigrations,2019,,387.685,thousands,Medium
CA,NetMigrations,2020,,256.592,thousands,Medium
CA,NetMigrations,2021,,198.867,thousands,Medium
CA,NetMigrations,2022,,459.988,thousands,Medium
CA,NetMigrations,2023,,433.842,thousands,Medium
CA,NetMigrations,2024,,368.599,thousands,Medium
CA,NetMigrations,2025,,326.204,thousands,Medium
CA,NetMigrations,2026,,291.403,thousands,Medium
SZ,NetMigrations,2016,,-12.481,thousands,Medium
SZ,NetMigrations,2017,,-8.658,thousands,Medium
SZ,NetMigrations,2018,,-8.546,thousands,Medium
SZ,NetMigrations,2019,,-8.439,thousands,Medium
SZ,NetMigrations,2020,,-4.242,thousands,Medium
SZ,NetMigrations,2021,,-4.242,thousands,Medium
SZ,NetMigrations,2022,,-8.549,thousands,Medium
SZ,NetMigrations,2023,,-8.549,thousands,Medium
SZ,NetMigrations,2024,,-6.754,thousands,Medium
SZ,NetMigrations,2025,,-5.775,thousands,Medium
SZ,NetMigrations,2026,,-5.493,thousands,Medium
ES,TPopulationMale1July,2016,,22987.364,thousands,Medium
ES,TPopulationMale1July,2017,,23037.197,thousands,Medium
ES,TPopulationMale1July,2018,,23136.074,thousands,Medium
ES,TPopulationMale1July,2019,,23299.594,thousands,Medium
ES,TPopulationMale1July,2020,,23417.243,thousands,Medium
ES,TPopulationMale1July,2021,,23442.946,thousands,Medium
ES,TPopulationMale1July,2022,,23485.64,thousands,Medium
ES,TPopulationMale1July,2023,,23524.424,thousands,Medium
ES,TPopulationMale1July,2024,,23521.92,thousands,Medium
ES,TPopulationMale1July,2025,,23506.978,thousands,Medium
ES,TPopulationMale1July,2026,,23482.325,thousands,Medium
FR,TPopulationMale1July,2016,,31501.022,thousands,Medium
FR,TPopulationMale1July,2017,,31605.558,thousands,Medium
FR,TPopulationMale1July,2018,,31721.037,thousands,Medium
FR,TPopulationMale1July,2019,,31832.377,thousands,Medium
FR,TPopulationMale1July,2020,,31923.744,thousands,Medium
FR,TPopulationMale1July,2021,,32016.483,thousands,Medium
FR,TPopulationMale1July,2022,,32116.982,thousands,Medium
FR,TPopulationMale1July,2023,,32202.286,thousands,Medium
FR,TPopulationMale1July,2024,,32261.677,thousands,Medium
FR,TPopulationMale1July,2025,,32312.637,thousands,Medium
FR,TPopulationMale1July,2026,,32359.364,thousands,Medium
IT,TPopulationMale1July,2016,,29391.61,thousands,Medium
IT,TPopulationMale1July,2017,,29393.679,thousands,Medium
IT,TPopulationMale1July,2018,,29379.159,thousands,Medium
IT,TPopulationMale1July,2019,,29326.484,thousands,Medium
IT,TPopulationMale1July,2020,,29229.606,thousands,Medium
IT,TPopulationMale1July,2021,,29153.42,thousands,Medium
IT,TPopulationMale1July,2022,,29109.539,thousands,Medium
IT,TPopulationMale1July,2023,,29062.453,thousands,Medium
IT,TPopulationMale1July,2024,,29003.794,thousands,Medium
IT,TPopulationMale1July,2025,,28927.469,thousands,Medium
IT,TPopulationMale1July,2026,,28838.797,thousands,Medium
PT,TPopulationMale1July,2016,,4910.14,thousands,Medium
PT,TPopulationMale1July,2017,,4901.811,thousands,Medium
PT,TPopulationMale1July,2018,,4896.701,thousands,Medium
PT,TPopulationMale1July,2019,,4907.05,thousands,Medium
PT,TPopulationMale1July,2020,,4926.734,thousands,Medium
PT,TPopulationMale1July,2021,,4944.982,thousands,Medium
PT,TPopulationMale1July,2022,,4962.474,thousands,Medium
PT,TPopulationMale1July,2023,,4968.786,thousands,Medium
PT,TPopulationMale1July,2024,,4965.94,thousands,Medium
PT,TPopulationMale1July,2025,,4958.672,thousands,Medium
PT,TPopulationMale1July,2026,,4950.026,thousands,Medium
CA,TPopulationMale1July,2016,,18032.655,thousands,Medium
CA,TPopulationMale1July,2017,,18263.59,thousands,Medium
CA,TPopulationMale1July,2018,,18514.929,thousands,Medium
CA,TPopulationMale1July,2019,,18766.224,thousands,Medium
CA,TPopulationMale1July,2020,,18964.448,thousands,Medium
CA,TPopulationMale1July,2021,,19105.377,thousands,Medium
CA,TPopulationMale1July,2022,,19282.356,thousands,Medium
CA,TPopulationMale1July,2023,,19515.575,thousands,Medium
CA,TPopulationMale1July,2024,,19734.96,thousands,Medium
CA,TPopulationMale1July,2025,,19924.235,thousands,Medium
CA,TPopulationMale1July,2026,,20092.43,thousands,Medium
SZ,TPopulationMale1July,2016,,560.718,thousands,Medium
SZ,TPopulationMale1July,2017,,565.95,thousands,Medium
SZ,TPopulationMale1July,2018,,572.024,thousands,Medium
SZ,TPopulationMale1July,2019,,578.194,thousands,Medium
SZ,TPopulationMale1July,2020,,585.072,thousands,Medium
SZ,TPopulationMale1July,2021,,592.17,thousands,Medium
SZ,TPopulationMale1July,2022,,598.334,thousands,Medium
SZ,TPopulationMale1July,2023,,604.016,thousands,Medium
SZ,TPopulationMale1July,2024,,610.191,thousands,Medium
SZ,TPopulationMale1July,2025,,616.994,thousands,Medium
SZ,TPopulationMale1July,2026,,623.95,thousands,Medium
ES,TPopulationFemale1July,2016,,23745.407,thousands,Medium
ES,TPopulationFemale1July,2017,,23831.398,thousands,Medium
ES,TPopulationFemale1July,2018,,23956.747,thousands,Medium
ES,TPopulationFemale1July,2019,,24135.524,thousands,Medium
ES,TPopulationFemale1July,2020,,24262.247,thousands,Medium
